,daily_return
0,
1,-0.004434748178294257
2,-0.014924702802466938
3,-0.008810787747092874
4,0.005596781357109171
5,0.007670409308575765
6,-0.011882034429036237
7,-0.018929872432292383
8,0.002346014109952055
9,-0.03577752395503153
10,-0.0013375513151432372
11,0.0003473076411113496
12,0.021570969213894786
13,-0.0042231572513806714
14,-0.015209135166059817
15,-0.005147983105913245
16,0.005124812285960845
17,-0.03484962426333438
18,0.016669168194728412
19,-0.02507310944135821
20,0.02644253053517276
21,0.021425620010899538
22,-0.006169517371576783
23,0.03918352029663841
24,-0.002293874295923648
25,-0.009005156915726564
26,-0.001788380100452791
27,-0.00038734136837081934
28,0.022026006770150763
29,-0.0033229092773321423
30,-0.009811468663607825
31,-0.001875893968603104
32,0.008867107553245157
33,-0.022068347440830638
34,0.01753540630130801
35,0.01819303968919428
36,0.03451037738403051
37,-0.02588522503088342
38,-0.006362628980629559
39,0.019963375021018193
40,-0.00396992375050309
41,-0.004263759340671358
42,-0.015592272531790963
43,0.01848689570552664
44,0.022561635960056448
45,0.00040867352575513216
46,0.012751843296235021
47,0.01335294444640156
48,-0.00791492652273007
49,-0.004858273939640445
50,0.0064047047788409195
51,-0.007476624785632824
52,-0.010581992004970897
53,-0.06235843387095741
54,0.005316641254093479
55,0.0007211053336404483
56,-0.0003843025465685157
57,-0.0004805997601651235
58,0.026734652836141626
59,0.004589488225468896
60,-0.012167334072421987
61,-0.0008022451270419673
62,0.024229024736124094
63,0.010052520054241398
64,-0.0017804891862671646
65,0.0028355645705893107
66,0.006521682504178061
67,0.008246522886276697
68,-0.004718773479070237
69,-0.002031810718543192
70,0.004343511866124805
71,0.019371148702533425
72,0.0005745069804601322
73,-0.0027384457452134248
74,-0.011116529179129753
75,0.018676207464211947
76,0.0005275394493526875
77,0.010677935238009306
78,0.001478290590074538
79,-0.0018667822934972378
80,0.015397335658030586
81,0.014606924912016428
82,-0.01393225188742886
83,-0.004067444880875959
84,-0.0024934434568990582
85,-0.012153497961965742
86,0.009205496879196806
87,0.003458356716379729
88,-0.026494985950395344
89,-0.002168415064838447
90,-0.02150962960824332
91,0.015568972369465195
92,0.014302378161037632
93,-0.0022032371974376463
94,-0.003842055798436328
95,-0.004344607686112778
96,0.00823726951458692
97,0.0014573758689835348
98,0.011244845084469768
99,-0.0013082359025847756
100,-0.008514538680232442
101,-0.0009247988071398039
102,0.0019395027076940519
103,-0.002947633620357659
104,0.013369827947198099
105,-0.006749123014549552
106,0.008899142823959982
107,0.005127429288501073
108,0.003155753125381411
109,0.0011204699803040175
110,0.007059461588435401
111,0.0043172333951591035
112,-0.003745345967679836
113,-0.004699233777579859
114,-0.014507767792800497
115,0.011106311518796819
116,-0.007495178189865781
117,0.016969863278398778
118,0.006870860125535394
119,-0.005298242449258805
120,0.006647479561028735
121,0.0045716409902869515
122,-0.0136103879793944
123,0.00794568067572099
124,-0.00902729455432516
125,0.005687996961261099
126,0.01479917831820976
127,0.004064813433492409
128,0.0016694964047376804
129,-0.014125002068140713
130,0.007860990723669303
131,-0.002516014640524422
132,0.018833821692317176
133,0.015019575912274652
134,0.010406947820915669
135,-0.001730093988120629
136,-0.031073627509208612
137,0.009525410501017628
138,0.003955461013731565
139,0.001969938491961365
140,0.019988646204296634
141,0.0049392664044860535
142,0.0027172556238945766
143,-0.015900828199448158
144,0.003968566859433809
145,-0.006171330531936636
146,-0.02682735330859154
147,-0.011218616700321093
148,-0.001771493790556966
149,0.014957613078486087
150,0.004953900837096015
151,-0.005799445072208642
152,-0.00804163392509738
153,-0.01264345446808246
154,-0.012567097668847116
155,0.003710286293329146
156,0.011648433338593556
157,-0.003526506564964338
158,-0.012365139409746262
159,-0.0002589760175516487
160,-0.000906915326888913
161,0.012015938663687331
162,0.00042706500084932486
163,-0.0070441200356748945
164,-0.008899770694364761
165,0.009413592197931253
166,-0.006274489987135201
167,-0.009211605245370902
168,0.004452213536236815
169,-0.02581264946169337
170,0.0041484829486240216
171,0.005153042961476562
172,0.012462912911043178
173,-0.0069841342401617545
174,-0.011341051206619657
175,-0.0012450049867593904
176,-0.007122871024669797
177,0.00349726246280313
178,0.0023234284346898004
179,-0.011500873906985065
180,-0.007666306763017161
181,0.0005452785397861426
182,0.011718246924891984
183,0.02496071846376524
184,0.014366446174881586
185,-0.008592772236730273
186,-0.017595761600002535
187,0.004965329711373201
188,-0.017337198742143345
189,0.03461284145380872
190,-0.02486335065859291
191,-0.0020023650130672754
192,0.009942894794041202
193,0.01783586671256665
194,-0.0012144818190980011
195,-0.02240846500787963
196,-0.004708778767926192
197,-0.0070966185654646186
198,0.012226804350758513
199,0.025801674162371446
200,-0.0014719282073925033
201,0.012443107465174075
202,-0.008992831815929803
203,-0.005098941468986706
204,0.0042998326841678924
205,0.011460476439690614
206,-0.008807934551523733
207,-0.0691916320635636
208,-0.02752806987693257
209,0.009197548244663789
210,0.0032582479031630918
211,-0.015626515576359523
212,-0.004972661198052286
213,0.00326759276787314
214,0.03779097906951212
215,0.017630522054298936
216,-0.032201044217812114
217,0.0119475003939018
218,-0.02384487684835912
219,0.007936482572307169
220,0.000990202964584741
221,0.013565628902342475
222,-0.047030320765558575
223,-0.008436545798966355
224,-0.012147740444810151
225,-0.02628696304570477
226,0.014878821997400538
227,0.023981005168816516
228,-0.027552314702438352
229,-0.0068808357465695025
230,-0.012838111724165158
231,-0.01863028151128343
232,0.04275336832639942
233,-0.009934850595709532
234,0.032396013119368794
235,0.0231399562982737
236,0.007812132640867331
237,0.011483808613086843
238,0.009508462526587547
239,-0.011152741174214276
240,-0.004928462084006324
241,0.011096305620458269
242,0.009702730073424037
243,-0.011615319177090355
244,-0.014819723622530812
245,0.03180988983190147
246,0.011978810715162602
247,-0.0061479451862680445
248,0.004662553642050371
249,0.0019299223501381135
250,0.0005502941981709863
251,-0.001375083933080501
252,-0.005324256464476984
