,daily_return
0,
1,-0.02158475936039328
2,0.01000433941986012
3,-0.02489665301956301
4,0.007577167259804174
5,0.006495572530611948
6,-0.021519461867323342
7,0.0021257774108163208
8,0.014438406874172749
9,-0.012135583731155308
10,-0.007424522352137752
11,0.005318518085084989
12,0.04570036548808054
13,0.013363478659520922
14,-0.004463276214688228
15,0.0005376354452000243
16,0.009754062784608442
17,-0.028125722080460824
18,0.0015591381932364978
19,-0.009704710521418303
20,0.042629883888142484
21,0.011104233023254695
22,-0.01996152979382393
23,0.0055757896652322
24,0.006349415293830596
25,-0.008713799140389611
26,-0.005398816025142472
27,-0.005573350037821445
28,-0.007439403492778718
29,0.00477604469616244
30,-0.002672600648020551
31,0.012141495586991624
32,0.0059208885000054945
33,-0.023535055745747435
34,-0.02128062838473843
35,0.004326040420742139
36,-0.01094693088218035
37,-0.03240042545513688
38,0.011700408405057594
39,0.01720373953291432
40,-0.016404185777943225
41,-0.02893170479822993
42,-0.00912809705178863
43,0.007687440447282867
44,-0.016167524445308
45,0.03756843724276204
46,-0.0017010969887530925
47,0.018298490756975427
48,-0.007740292387870884
49,-0.0025279442945072006
50,0.0033034500684925305
51,0.014188828576547685
52,-0.03435882263633849
53,0.015511930638677285
54,0.011678251654064331
55,0.00856026828808143
56,-0.016073284985059777
57,-0.013219673570752044
58,0.0018941323172521063
59,0.007765307334585803
60,-0.006645557814257463
61,0.01269602511269352
62,0.02162837424542463
63,0.02079404633620685
64,-0.0009018145698550528
65,0.017237259847144637
66,0.006071298900768296
67,0.02209556610943686
68,0.0021321219116177126
69,0.006098765776372694
70,-0.01970588235294113
71,0.013828409208108239
72,0.006022287949217775
73,-0.008068956096714541
74,-0.011067603076886812
75,0.008195687936574547
76,-0.01575837745193942
77,0.009622078721966965
78,0.020389873200156394
79,0.002472845890473696
80,0.012017823095398006
81,0.0037039348254301885
82,-0.0011206537742485256
83,-0.023340101131120616
84,-0.0220345765858031
85,-0.012479377711858586
86,0.010955401156094835
87,-0.0044641129826628045
88,-0.030720563459048722
89,0.010474855579329034
90,-0.022323815697454008
91,0.003023544063032846
92,0.01943081294773852
93,0.014735173810343838
94,-0.011653003015859698
95,-0.0001484959423068144
96,0.004913634065405237
97,-0.013732835271453192
98,0.013084253620630149
99,0.004332851144707162
100,0.0018747374816925344
101,-0.010734483342611179
102,-0.0021795043600291164
103,-0.0013714148069622345
104,0.0047660007630698775
105,-0.014526940593698412
106,0.006027580986139647
107,-0.0025606355810015025
108,0.020669134072252016
109,0.005220349302289318
110,0.02087682734369123
111,-0.0008418265493289612
112,0.01106720036508424
113,-0.0002187537787695648
114,0.009494201612146647
115,0.021664589776553722
116,-0.0006706583373956576
117,-0.009446770004527316
118,0.014904625719742493
119,-0.0004621026387419125
120,-0.015622945575514802
121,-0.01380661396919125
122,0.01247403530480784
123,0.0012340696516339733
124,-0.002314285590885201
125,-0.0020900020900020966
126,0.022723767009720452
127,0.04692707183811051
128,0.005669630590300789
129,0.009422177593415348
130,-0.0032346551311825955
131,-0.00021241377336589373
132,-0.011076882350751438
133,0.0011747079678248173
134,-0.013711126824176523
135,-0.01585428209228623
136,-0.006726996278348607
137,0.006648613764202116
138,0.0033611450727688563
139,0.014735601596706394
140,0.005115368243633345
141,0.01180870335875639
142,-0.019846958615425736
143,0.0010837708844528837
144,-0.008373957643385888
145,-0.07564885883420802
146,0.001168981898425736
147,0.010433804185950413
148,-0.003422221696810168
149,0.0063403263810397625
150,-0.009197316614664941
151,-0.0009177516704408362
152,-0.006340816609805455
153,-0.008603606733225466
154,0.0034597544451648865
155,-0.0028848279996595005
156,0.0015240028220957491
157,-0.01728711801663374
158,-0.01256646927329541
159,-0.004207761674111521
160,0.003827135494274936
161,0.02060037407506443
162,0.012220299851894989
163,-0.0019965326179472997
164,0.005098257357248892
165,0.010141701692551353
166,0.021477055096747133
167,0.01438520027933432
168,0.002365444421903895
169,-0.00456449635311873
170,0.0043111215133797565
171,0.008982041602564328
172,0.004619156797262214
173,-0.011726021242554285
174,-0.004308071427335136
175,-0.003453289943065374
176,-0.002073928107968581
177,0.007475373641304239
178,0.00358190541774861
179,-0.007373337492583731
180,-0.030841710216871765
181,-0.003605801934802755
182,0.010892403553048213
183,0.010635922738581716
184,0.002786890963480726
185,-0.005756781624596474
186,-0.026378556169654566
187,-0.004475278328090693
188,-0.004871097553002746
189,-0.0005418592393726662
190,-0.028471695872610225
191,0.009787499581908943
192,0.012732073817331546
193,0.012391109087339647
194,-0.004181713083694194
195,-0.012868639992255515
196,0.00031729331281216133
197,0.011378563399138564
198,0.004743833651826401
199,0.033080163569315646
200,0.011064754823091771
201,-0.0007514601907784302
202,-0.00844616075804494
203,0.005841757049534824
204,-0.02895478052603584
205,-0.00455095304175035
206,0.016775223606413814
207,0.004863619990854939
208,0.015941116489857077
209,-0.021511280852630987
210,-0.01610702826146615
211,-0.001615409750835517
212,0.02150781073126562
213,0.027482269503546153
214,0.012076499923605155
215,-0.008528017939495869
216,0.025007308866323186
217,-0.02633497626130865
218,-0.0027426512239072665
219,0.015161958918286533
220,0.005823874123260797
221,-0.0014045205897774693
222,0.0023441830549288944
223,0.04143704102388002
224,-0.005273180068884109
225,-0.02828723458721094
226,0.0020909234977035673
227,0.000103315338051857
228,-0.021184684261735476
229,0.016267379874351784
230,-0.015302240010430346
231,-0.01806353919979864
232,-0.0018468003598886007
233,-0.013839128538398637
234,0.011086255399875178
235,0.027986449842105632
236,-3.693336389631874e-05
237,-0.011279644190371751
238,-0.011247547674222313
239,-0.015356041602236248
