,daily_return
0,
1,-0.021265992491085295
2,0.0009645331841416915
3,-0.02592927652236554
4,0.02845693674154659
5,0.006092956469710309
6,-0.009698593526319077
7,-0.011770710932224815
8,0.0065602371349826605
9,-0.015346170260137626
10,-0.001736988851148813
11,0.017822825266923692
12,0.036499705257458936
13,0.0028082385444003766
14,0.004356137994446563
15,0.01584424843593779
16,0.01219884520733494
17,0.002453303318798561
18,0.025890913751548617
19,-0.029171718944703495
20,0.033152254255710556
21,-0.0005841212064048307
22,0.014571394949171923
23,-0.0040740395522186335
24,0.0007850372236466452
25,0.0011148180466327151
26,0.0053615356318124086
27,-0.003897099471101617
28,0.006877497602010063
29,0.002045038136984534
30,-0.005265604088777631
31,0.0043596990904153365
32,-0.0016789729193565917
33,-0.011567312910775174
34,-0.026808319259681856
35,-0.005287617517279686
36,0.005487183021175568
37,-0.02370496022469082
38,0.014804138994669813
39,0.01962305698272826
40,-0.012956870572633838
41,-0.026980802362996603
42,-0.003647430878561897
43,0.0214793185010409
44,-0.018177870365548743
45,0.028101465400724557
46,-0.0058174463247151476
47,0.020265065234460033
48,-0.005819595082449114
49,-0.003987333087073441
50,0.01235048814302031
51,-0.0028186023744466437
52,-0.0266621645764894
53,-0.001603648627330645
54,0.024484504929329853
55,0.0067376173848663345
56,-0.00892332444372157
57,-0.013250705749152436
58,0.01781858892136312
59,-0.005243439455857368
60,-0.014410813197483052
61,0.01690745258880244
62,0.027908572694719025
63,0.027728514406584415
64,-0.004858142414432387
65,0.008230437605961649
66,0.013405377934373464
67,0.010266603186535717
68,0.0002344889751701995
69,0.010081744131275272
70,-0.011219071230866628
71,0.015297974542296533
72,0.004778298134835879
73,-0.007670418610446705
74,-0.0018550777715284905
75,0.008983131269366673
76,-0.013086183966933396
77,0.015476153446761787
78,0.0015316515600496405
79,0.0016058863994172778
80,-0.028285731935497327
81,-0.008053092409119
82,-0.0013069920480250907
83,-0.001268869252725624
84,-0.016159806651810604
85,-0.005327056353139015
86,0.013226814129189801
87,0.010931761298089704
88,-0.020914248200610608
89,-0.003843342769716096
90,-0.029362670826963977
91,0.016861783949116305
92,0.021067470404044553
93,-0.011968611205922741
94,-0.008565033191762383
95,0.0024739617941778036
96,0.013820261042430948
97,-0.005314761742333141
98,0.02288211095171766
99,0.0037482926073377776
100,-0.0009137125165080695
101,-0.008668373709297628
102,0.0014840381103597977
103,-0.009131624640043912
104,-0.0004042248068097942
105,-0.00642937631301288
106,0.020674682717507276
107,0.012042013330825663
108,-0.0048854726049089026
109,0.004038378756637817
110,0.014393337021915364
111,0.002526835696732954
112,0.007755291897346472
113,-0.005887247505691362
114,-0.003793129299296649
115,0.013676382326659908
