,daily_return
113,-0.015168038246001658
114,0.007024353984285359
115,-0.028860343978749814
116,-0.025303261159373536
117,0.016968581863847643
118,-0.0014623369952952991
119,0.0060581224757823016
120,0.009198023392028354
121,0.010097775745927073
122,0.0018175962206186114
123,-0.0012312289295000056
124,0.009082675645090799
125,0.009901166392891625
126,-0.0009605470466340638
127,-0.01679168542812215
128,0.001173306972293009
129,-0.017253735013933014
130,0.031999594320821334
131,0.014315895906764853
132,-0.014873488795897893
133,-0.003404997160919798
134,0.002191971183441721
135,-0.022835464369810654
136,-0.03251930442619255
137,0.018643256496040816
138,0.021040640802328925
139,-0.012626016928728667
140,-0.0019213315734870617
141,0.006704661227217024
142,-0.0013188500563096062
143,0.0016507396484652936
144,0.0085694947236723
145,-0.007973837840080322
146,-0.004018965499215765
147,0.011377959854408148
148,-0.010792063813800934
149,0.012628873720726297
150,0.028403531626004286
151,-0.0010793253243779333
152,0.012267192986446185
153,0.011930197064622616
154,0.003909093945484887
155,-0.01118727483066051
156,-0.006563341501570119
157,-0.012080851728629938
158,-0.009107627308415633
159,-0.008355780539816893
160,0.0028519886174565023
161,0.012797199218157251
162,0.0061902245858871385
163,0.0206126487380911
164,0.005157896782318039
165,0.00803714265406441
166,-0.016007475097479462
167,-0.0030541369704361054
168,-0.00143783920477758
169,0.004633171764369948
170,-0.006045170417747103
171,-0.001755686031951531
172,-0.004459521231241381
173,0.0043533712936028035
174,-0.011495669358631999
175,0.015887027864484038
176,-0.017452678014892586
177,0.006939587043859108
178,-0.00044263708618108577
179,-0.0025935258587960197
180,-0.029933934106964988
181,0.00013069446461644318
182,0.01915283020268621
183,0.0338016031988142
184,0.011539927169285091
185,0.02416569123941814
186,-0.00538977833430232
187,-0.0007828256098348918
188,-0.01361844997217132
189,0.021015217542543096
190,-0.001076988178821403
191,0.01633028158986871
192,0.002134487766029425
193,0.00633053726674726
194,0.0007642464317436648
195,-0.021031524393058
196,-0.007681256038898354
197,-0.026366758909097232
198,0.015341667776043177
199,0.019208436682313312
200,-0.00036012516020000884
201,0.012128519634634793
202,0.01346610306163476
203,-0.00784344501491685
204,0.013451245598224526
205,-0.0048900125275063155
206,0.00269096283022785
207,-0.02082835985045539
208,0.015074737916276115
209,-0.002758854194560345
210,-0.0005297585493426737
211,0.003945878793845337
212,0.0003518800135418054
213,-0.013135497427663512
214,-0.0014260285916940507
215,0.006010038324668621
216,-0.0075713032304519645
217,-0.0009536677127487403
218,-5.959770259156283e-05
219,-0.004474614939912525
220,-0.0017980205925766102
221,-0.0072045729573612105
222,-0.005382206017114255
223,-0.008633702174743352
224,-0.013063575339528288
225,0.02131503685200986
226,0.02391227908238025
227,-0.007844037101921497
228,-0.030126988287586975
229,-0.004322920138426611
230,-0.014885489117867023
231,-0.005918257248200276
232,0.021027325474285652
233,-0.01811309243743431
234,0.011813784063691157
235,0.015047501987798473
236,-0.011441216172961233
237,-0.0015555445647256194
238,-0.003988594818055247
239,-0.011888496014832772
240,0.007662198560489442
241,-0.007478186557494881
242,0.015638903336174126
243,-0.02275423494341422
244,-0.01798922173764217
245,0.01396645126448659
246,0.0039079651712981
247,0.0035737018648618335
248,0.005723049819148729
249,0.0030348264397825897
250,-0.0005042577760292488
251,-0.0005046097081875534
252,-0.000820136422692741
