,daily_return
90,-0.024938487437502377
91,0.017919651418623728
92,0.019844710417163958
93,-0.009258455492132223
94,-0.011245753421548876
95,-0.0012815364248945915
96,0.021012079031357267
97,-0.014767072932940661
98,0.0133141652747224
99,-0.0015735172163688915
100,-0.00039407473883734667
101,-0.012376843865252285
102,-0.005347919316540661
103,-0.002648309513796132
104,0.006276105229257478
105,-0.012154061352134704
106,0.01902215320288203
107,7.942292580187527e-05
108,0.006671969627677354
109,0.003077203947656759
110,-0.008023326648533669
111,0.009832659547800882
112,0.024577866569973184
113,-0.006437658865735663
114,0.00393393327726721
115,0.012600787165081284
116,-0.010091689570261964
117,0.014103894078142831
118,0.012698311582641564
119,-0.002089676169388266
120,-0.002169122067155249
121,-0.0022486111434951717
122,0.01254598128676454
123,0.011500205385173157
124,0.0046212012133322045
125,0.002263386341476048
126,0.01959642404443329
127,0.014718439259039595
128,0.017955261175723658
129,-0.00919979407622551
130,0.01305510206024696
131,-0.00420367950787548
132,0.007889190986502426
133,0.02410045214914458
134,-0.004492037044228736
135,-0.014076047375141676
136,-0.02691438482707076
137,0.02597392399137366
138,-0.0051315484174484505
139,0.009628481131920275
140,0.011989245190491937
141,0.0028944984107179828
142,-0.01490043305537403
143,-0.012195910078053873
144,0.004552327028536807
145,0.001510565753537474
146,-0.0023309800464199615
147,0.012644269421911325
148,-0.0027822630625774503
149,0.0007486019631537388
150,-0.004767191602007115
151,-0.0003421522338730165
152,-0.0033539881919171233
153,0.0017856219601235512
154,0.020773409934580878
155,0.001410538260208094
156,0.013547789720488757
157,-0.006153926840348767
158,-0.025501115423570586
159,0.002322991468565183
160,0.010156860143781143
161,0.010257207659411627
162,-0.0006013512415542488
163,-0.00842132432713516
164,-0.0055271045523404005
165,0.007184632187898776
166,0.0304171586654316
167,-0.008424783097633393
168,0.004478702255636291
169,0.007474896239126005
170,0.00423047405148913
171,0.015489329295501397
172,-0.010083661236634844
173,-0.006704868499408989
174,-0.03310195014930106
175,0.0038934848219518425
176,-0.00956213891446367
177,0.006143660315859112
178,-0.0016104415254493132
179,-0.01834788420998512
180,-0.021361028342954724
181,0.0034279003083013126
182,0.01687239830743703
183,0.006719328736426
184,0.0006128338516873111
185,-0.010549991080246235
186,-0.023801336683303864
187,0.00648312860929301
188,-0.00931186410501672
189,0.008127229457203233
190,-0.02460569366252474
191,0.01415843138910855
192,0.006307143853147901
193,0.00908441861121645
194,-0.0027217193826056807
195,-0.0006297949996932894
196,-0.009102962234020628
197,-0.004239946777390702
198,0.02022555653751401
199,0.00751254236754173
200,0.011806146831827347
201,0.01508012914042145
202,0.003361158709555223
203,0.0014738777263738623
204,-0.005284864872112993
205,-0.0003362843623860856
206,0.004574820545116376
207,-0.003147613094226176
208,0.02499161477661893
209,-0.018155649190818024
210,-0.00560746976256199
211,0.00711603954635831
212,0.009798783076731876
213,-0.0034986481623461296
214,0.0035822854847604724
215,-0.005552598142273157
216,0.0024594048904347243
217,-0.019163181340561608
218,-0.00033805871872338855
219,0.014336966446270472
220,6.661752181402747e-05
221,0.006666706729581806
222,0.016490066519995628
223,0.028536018309588185
224,0.01697609107439524
225,0.002927367652044932
226,0.00242210517536523
227,0.0032835745736796706
228,-0.03167840884518325
229,0.021873560449993112
230,0.03157770987877151
231,-0.0032063022092799764
232,-0.006129836479277451
233,-0.0117244742487278
234,0.021502806138102626
235,0.035446285640035935
236,0.022783110263252748
237,-0.0029701269075643744
238,0.028013356548261203
239,-0.0206742667024592
240,-0.008023200235215522
241,0.02850910672885343
242,-0.03926385689829104
243,-0.006501718069199192
244,-0.008122082995582813
245,0.019086942355844627
246,0.015318767775768238
247,0.003643845702054005
248,0.02297480686837372
249,-0.005767228845311334
250,0.0005020026420115009
251,-0.006578207152797333
252,-0.0035353411945054924
